Province,County,Povy,MeanNTL,RoadDensity,RailwayDensity,RoadAccess,AvgSlope,AvgEle,ConstructionLand,Corpland,PopuDensity,MalePopu,Popu65,ImmigrantPopu,NonAgriculturalPopu,PerHousing,EducationYear,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,Istrain
陕西省,榆阳区,0,0.013666438583074548,0.00029071367092580884,0.005909873946631803,0.9866666666666667,0.0,0.6119216340141725,0.00502,0.35,0.0020472921137976927,0.43333333333333335,0.48000000000000004,0.029148264035658806,0.3046411776732774,0.33931750741839767,0.6606822262118491,0.1928939546222344,0.7790133311421837,0.9776229310525846,0.669104921945184,0.17067184871832425,0.2757540359572069,0.1248916152021987,0.1446187041874931,0.5197244558012464,0.029716108203313402,0.5689500349961469,0.38615333557527104,0.8391743963918545,0.8744026689493413,0.5355855450979323,0.2070778773296693,0.1290627993328612,0.8065975408923692,0.10698809745625926,0.19928463170477423,0.31092153465606315,0.6494227995756415,0.044149463164797946,0.9159252278687877,0.791380934037496,1
陕西省,长安区,0,0.050775432610587,0.00023006773361330452,0.002987996876671577,0.38666666666666666,0.0,0.19258024176740307,0.09592,0.55,0.015277879621895956,0.36666666666666664,0.32,0.0184473961043873,0.8709875281128603,0.427893175074184,0.8438061041292639,0.6056118146763114,0.5575229695287471,0.6682896531978383,0.5817251574203065,0.34931668471282173,0.09217908777793692,0.7671645642953991,0.09071880750375066,0.4975673851591586,0.41681370109090815,0.48482229552783973,0.2601160612746934,0.28401838976706784,0.8384915071218357,0.5431243049093158,0.8369242652602592,0.9552811157881845,0.4031258535260904,0.441354982522001,0.03231876599199118,0.8986357352395129,0.5870342778788299,0.4442691708676765,0.08167549593260673,0.24017242131055647,1
陕西省,长武县,1,0.009630597465485587,0.0003047054472271452,0.007164961068990786,0.8799999999999999,0.0,0.20758649437265528,0.03723,0.26,0.00673406564600568,0.7666666666666668,0.76,0.0008690432208442577,0.09773052545491719,0.3872403560830861,0.573608617594255,0.4162256556841298,0.12833921847773938,0.8218941415222998,0.07048147398440131,0.5486324625485214,0.7968531358280407,0.7263353381773449,0.42955350020167793,0.8478678057102259,0.8137863562907593,0.9173968944576976,0.21162179781112953,0.2666763786130369,0.7693409268119055,0.19540307911096416,0.7001203198420506,0.9077445503964987,0.25720045248373247,0.5535051652543437,0.5516825461706087,0.8567293955620611,0.14432522631231495,0.14610821711027938,0.8358937049017021,0.021155212766225763,1
陕西省,镇安县,1,0.0004504908957492856,9.90101245901997e-05,0.006273532883544231,0.8799999999999999,0.04223718603403209,0.11546477699041267,0.00315,0.12,0.0018421016214661703,0.13333333333333347,0.8,0.0007562821613726654,0.12134532815375178,0.4357566765578636,0.49910233393177733,0.5430110851611694,0.823012178156512,0.8066339567051849,0.7068651071849361,0.6455255384895334,0.6864881630463809,0.8514868465015,0.2777195674995772,0.7367807328301164,0.23936121482337652,0.7217622562649048,0.6192240226918864,0.24612348362783448,0.6141931627616776,0.5188345162517706,0.530060110489849,0.7155009862161751,0.8671026253216976,0.26713233969085914,0.8165557646219053,0.6306350074231031,0.5254692778714658,0.6110540482687312,0.1570215960830949,0.4927785251314968,1
陕西省,周至县,0,0.0043624857189741816,0.0005380768723283002,0.0,0.5333333333333333,0.12825217677300974,0.8824510212588579,0.03617,0.38,0.004308618589208793,0.5666666666666667,0.48000000000000004,0.0008975467108773546,0.0886321815579636,0.5465875370919882,0.6032315978456014,0.007010038653037684,0.6806271941451241,0.5682638803716817,0.7482338694713119,0.4910140199164601,0.5638568970469252,0.019366347367410514,0.8090249954467773,0.6277386343226536,0.9341101118199855,0.2445074249233636,0.7079522064881844,0.9393068399867206,0.9826731926531429,0.2253332588673036,0.17636696269139712,0.27650968127481984,0.9820819580396434,0.34923966470182427,0.9703842314613124,0.9824002510452735,0.7602427627088154,0.05920348903113055,0.6288898857661176,0.6049456201668761,1
上海市,宝山区,0,0.267252562844254,0.003416939348852805,0.1709361113800036,0.7333333333333334,0.0,0.15798249270529388,0.51637,0.48,0.11056824882321661,0.23333333333333336,0.07999999999999997,0.00110349225699561,0.9416274790431404,0.2632047477744808,0.6175942549371635,0.9913095740494807,0.4684391838894579,0.4176455293806853,0.6606116835631083,0.7384488281019296,0.1218625635500318,0.27027836231283375,0.3754714251313819,0.44553324972785474,0.19348866531240677,0.9879128392306952,0.5260968079211451,0.6873244565445019,0.15637964273189126,0.600937577702458,0.5695920786481796,0.9218000507035806,0.6244083457053737,0.3543662998232172,0.2915394671437773,0.7349916117720967,0.3961046987620571,0.10441859112795608,0.0766945778667767,0.955215474846647,1
上海市,崇明县,0,0.03022778429690911,0.0004013230507398491,0.0,0.7066666666666667,0.0,0.6686119216340142,0.07355,0.65,0.006829248584463962,0.5000000000000001,0.8400000000000001,0.025652514579456845,0.30944592107953384,0.7584569732937686,0.5763016157989228,0.651259711322568,0.4736072355274097,0.9735750472024562,0.5462132398428725,0.22799891249423768,0.4606140344649423,0.7295675374840099,0.9926577694422802,0.09998926558219245,0.49029571352418705,0.13080948824406763,0.9455815854191902,0.037828845508952505,0.9709837674063774,0.5340296066080663,0.09355441745157943,0.04397843574616328,0.9945204408795231,0.8559366967392993,0.8459490736970197,0.8598158078974577,0.9503498216850832,0.7588808080059016,0.18961113782818526,0.4504472244077156,1
上海市,虹口区,0,0.47894767803678856,0.017998868985970636,0.3416660145858391,0.8266666666666665,0.0,0.8445185493955815,1.0,0.91,0.7620550289087954,0.4,0.5200000000000001,0.04720162288222593,0.8475771825802494,0.32373887240356086,0.8824057450628365,0.5575184267201966,0.3762046161893922,0.4502584896555871,0.8336468900309794,0.19977742800763104,0.7530787463032742,0.5989567614876102,0.3421425120270805,0.3807116649581662,0.40930110768536754,0.9601064553936431,0.5435733755563494,0.1428651609576394,0.4165276160803167,0.5545271467816922,0.8163331378960639,0.6562977351230691,0.4750792601363127,0.8628951925126312,0.10897450530499,0.26457253502233413,0.4729568317676679,0.5304484175176956,0.3700295771430336,0.5304160518964705,1
上海市,嘉定区,0,0.30131803418776953,0.0028789910465824077,0.22000128909838987,0.8399999999999999,0.0,0.9658190912880367,0.40869999999999995,0.18,0.07550679268013935,0.7666666666666668,0.5200000000000001,0.14432194034219537,0.427417705990595,0.3704747774480713,0.7055655296229801,0.9818056090609621,0.6741370941038141,0.8782150439920018,0.3739855514114949,0.5166426317718539,0.14771289733545231,0.02056875704174947,0.7041003533908784,0.19699038107051217,0.8936619940469113,0.08733806704112113,0.1389608873971671,0.29937453229134026,0.05636268364203059,0.21842788410711642,0.9630860067407961,0.17069381102773284,0.45650747536272035,0.33890765794137023,0.9948574050131103,0.6288135220720515,0.28522994513064875,0.7413373222130716,0.9273961632470814,0.35550186990107785,1
上海市,金山区,0,0.13075536951090003,0.0010866573593870084,0.03954321202885773,0.11999999999999995,0.0,0.5260525218841183,0.17862999999999998,0.1,0.029307596613307063,0.3000000000000001,0.56,0.03475656061854453,0.49836434267021057,0.5683976261127597,0.6517055655296229,0.3779975700022953,0.14789810509563517,0.10625678714429886,0.5526427904249451,0.16486109681802918,0.07270028968888642,0.4168156797536448,0.648205640752989,0.7158576596991135,0.9081623687336006,0.6712991744806092,0.5058443905416219,0.795874503957074,0.03859724604041482,0.6746613577619153,0.22334115744885608,0.6584196733366213,0.4111256510840028,0.3487624661065458,0.7511284679496911,0.4391038745949593,0.9445682692567867,0.053533006225731955,0.0598092894414044,0.8844926323524446,1
上海市,静安区,0,0.6499267758784573,0.011872695786987275,0.5025022065701682,0.6,0.0,0.744060025010421,1.0,0.75,0.6533213103369402,0.10000000000000009,0.9200000000000002,0.013649099798705848,0.8439991821713351,0.34629080118694366,0.9165170556552963,0.13045306697380968,0.03748190384610219,0.8069655265591227,0.1666607609520662,0.48415123458818404,0.9053205763590363,0.9486390461690016,0.8373615506128232,0.9548559236399214,0.8136678091830534,0.5556740635443788,0.9015913885576781,0.8346376232314574,0.7236716136798119,0.07803657531963593,0.18984274471942722,0.999322569810174,0.42038814089780774,0.17363995449428524,0.37648933865470396,0.3215221969803998,0.44052937905368816,0.5013868048604126,0.34764061046107103,0.9618200879496114,1
上海市,浦东新区,0,0.2383437415823222,0.0029797787919731765,0.06962011316951953,0.16,0.0,0.08586911213005419,0.31959,0.6,0.06450253792007782,0.9333333333333332,0.8400000000000001,0.3704510896555353,0.6195052136577387,0.3992581602373888,0.7800718132854577,0.42358056902465263,0.01558993081684299,0.081473874583383,0.3099979507435761,0.12510785555126389,0.5382950023741444,0.9876555279127444,0.34804961402548096,0.4067670549528374,0.5814913629278841,0.0892253250878822,0.5651818135613502,0.05118039790436238,0.14882964554732075,0.3262098468804979,0.9046688626498839,0.45886378850922904,0.30162836749874633,0.5823260024122601,0.4252976186713171,0.49721147308208197,0.3032314167493182,0.681790327848966,0.34033963519741084,0.6415567791314396,1
上海市,青浦区,0,0.17275629216579305,0.0022268557628867614,0.00020787306138748374,0.06666666666666665,0.0,0.40725302209253855,0.20301,0.03,0.03675066698839687,0.8333333333333336,0.4000000000000001,0.09808207532971255,0.32662032304232264,0.3667655786350149,0.6355475763016157,0.15064139514078811,0.4835464345209457,0.4138479484433688,0.032523003973406954,0.20938155451159526,0.7016817332171756,0.7142186611128518,0.6099045224482128,0.36485470567708406,0.5496748644075444,0.10376540506114455,0.7920384746635535,0.2530156962522523,0.9168158547210742,0.49469287162694453,0.4458814766382488,0.15897287650858455,0.483620760576965,0.45785124958029255,0.366308308626451,0.36386154399845133,0.5782970426532259,0.8083664105737673,0.6629935101531353,0.5315066704916579,1
上海市,徐汇区,0,0.5421696632309642,0.012369367510668352,0.7140563335996362,0.7333333333333334,0.0,0.5493955814922884,1.0,0.18,0.5149944145239238,0.5333333333333334,0.9200000000000002,0.0620340873550531,0.8467593539153546,0.3562314540059348,0.9228007181328545,0.46291855150912675,0.6152640885866629,0.7392607744185975,0.0018811899269513173,0.8529068699432744,0.5912869822058519,0.01458953567268036,0.25355763047245894,0.35562699052967334,0.6437156565402431,0.24033862495353317,0.7834774158903137,0.041169680832845605,0.8502135566839254,0.7386783913471638,0.5427556577196437,0.261072736519167,0.8379990722486387,0.0704745435454288,0.47134523905588127,0.29649731953995684,0.36960246284331566,0.6100263374952863,0.08721683449897198,0.3016711365337961,1
上海市,杨浦区,0,0.44496115870593006,0.014400953305613333,0.27427518540303,0.8799999999999999,0.0,0.12546894539391412,0.91935,0.13,0.5529484203592869,0.0,0.6000000000000001,0.0653221685267282,0.8601512983030054,0.3262611275964392,0.8842010771992818,0.6281063009056953,0.10073538038089952,0.10828908252571975,0.6733445814476615,0.8674101300171014,0.12544635178931574,0.8523612312691685,0.36820963381605604,0.12448005964659632,0.13133393820193123,0.7724634849289408,0.5147954387009255,0.15492777583090062,0.19217862419704168,0.17746623064777764,0.8907609069227052,0.9817729890497081,0.37026777506119635,0.8891667496426698,0.5601903240661643,0.00012941095488959678,0.10598121816154898,0.06784583826928739,0.8029471534058905,0.1621026647361142,1
